source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,authors_full,relevance_score,is_relevant,summary,key_insight,present_in_lit_review
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,99,2401.07724v1,A non-parametric estimator for Archimedean copulas under flexible censoring scenarios and an application to claims reserving,http://arxiv.org/abs/2401.07724v1,2024-01-15T14:38:49+00:00,Marie Michaelides,Michaelides,Michaelides; Cossette; Pigeon,Marie Michaelides; Hélène Cossette; Mathieu Pigeon,6,False,"The paper extends a non-parametric copula estimator to handle censored data and applies it to model dependence between correlated insurance coverages, with potential use in claims reserving workflows.","Modeling dependence structures under flexible censoring using non-parametric copulas can enhance the realism of multilevel claims reserving models, especially when claim activation delays are correlated.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,100,2504.07014v2,"Fermi surface as a quantum critical manifold: gaplessness, order parameter, and scaling in d-dimensions",http://arxiv.org/abs/2504.07014v2,2025-04-09T16:31:07+00:00,Gennady Y. Chitov,Chitov,Chitov,Gennady Y. Chitov,0,False,"This paper explores quantum criticality and Fermi surfaces in fermionic systems, with no connection to actuarial reserving or insurance claims modeling.","The paper advances theoretical condensed matter physics by characterizing gapless phases via geometric order parameters and scaling laws near Lifshitz transitions, but offers no practical value for claims reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,101,1908.03239v2,Hamming and simplex codes for the sum-rank metric,http://arxiv.org/abs/1908.03239v2,2019-08-08T19:04:18+00:00,Umberto Martínez-Peñas,Martínez-Peñas,Martínez-Peñas,Umberto Martínez-Peñas,0,False,"This paper introduces sum-rank Hamming and simplex codes for error correction in multishot matrix-multiplicative channels, with no connection to actuarial reserving or insurance claims modeling.","The work is purely theoretical coding theory with no practical relevance to claims reserving, loss forecasting, or actuarial machine learning applications.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,102,2502.20785v3,GraphCheck: Multipath Fact-Checking with Entity-Relationship Graphs,http://arxiv.org/abs/2502.20785v3,2025-02-28T07:06:19+00:00,Hyewon Jeon,Jeon,Jeon; Lee,Hyewon Jeon; Jay-Yoon Lee,1,False,"The paper introduces GraphCheck, a framework for multi-hop fact-checking using entity-relationship graphs, which is unrelated to claims reserving or actuarial modeling.",This research focuses on automated textual fact-checking and offers no practical value or transferability to general insurance claims reserving.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,103,1904.01199v2,Continuous chain-ladder with paid data,http://arxiv.org/abs/1904.01199v2,2019-04-02T03:49:18+00:00,Stephan M. Bischofberger,Bischofberger,Bischofberger; Hiabu; Isakson,Stephan M. Bischofberger; Munir Hiabu; Alex Isakson,8,True,"This paper reinterprets the chain-ladder method in continuous time using hazard functions and proposes kernel-smoothed alternatives, offering a theoretically grounded improvement with empirical validation on real data.","Chain-ladder development factors can be viewed as histogram estimators of a cost-weighted hazard function, and replacing them with kernel smoothers improves consistency and predictive performance in reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,104,1710.07448v2,Minimax state estimates for abstract Neumann problems,http://arxiv.org/abs/1710.07448v2,2017-10-20T08:21:14+00:00,Alexander Nakonechnyi,Nakonechnyi,Nakonechnyi; Zhuk,Alexander Nakonechnyi; Sergiy Zhuk,1,False,"The paper addresses minimax estimation for abstract Neumann problems in Hilbert spaces with uncertain inputs, which is mathematically rigorous but unrelated to actuarial reserving or insurance claim modeling.","This theoretical work on partial differential equations and robust estimation has no practical application to claims reserving, IBNR, or machine learning in actuarial science.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,105,2203.00184v2,On the impact of outliers in loss reserving,http://arxiv.org/abs/2203.00184v2,2022-03-01T02:23:01+00:00,Benjamin Avanzi,Avanzi,Avanzi; Lavender; Taylor; Wong,Benjamin Avanzi; Mark Lavender; Greg Taylor; Bernard Wong,8,True,"This paper analyzes the sensitivity of loss reserving methods, particularly Mack's model and Bornhuetter-Ferguson, to outliers using impact functions, with empirical validation on real insurer data.","Outliers disproportionately affect reserve estimates in Mack's model depending on their position in the triangle, highlighting the need for robustness checks in actuarial practice.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,106,1612.03066v2,Parameter uncertainty and reserve risk under Solvency II,http://arxiv.org/abs/1612.03066v2,2016-12-09T15:54:11+00:00,Andreas Fröhlich,Fröhlich,Fröhlich; Weng,Andreas Fröhlich; Annegret Weng,7,True,"The paper examines parameter uncertainty in reserve risk under Solvency II, critiquing bootstrapping and proposing an adapted method that better aligns with required confidence levels for solvency capital.","Standard bootstrapping is inadequate for modeling parameter uncertainty under Solvency II, and a modified Froehlich-style approach better achieves the required confidence level for reserve risk capital.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,107,2312.14324v2,A multistate approach to disability insurance reserving with information delays,http://arxiv.org/abs/2312.14324v2,2023-12-21T22:33:25+00:00,Oliver Lunding Sandqvist,Sandqvist,Sandqvist,Oliver Lunding Sandqvist,7,True,"The paper introduces a multistate reserving model for disability insurance that accounts for real-time claim evolution and information delays, with parametric estimators and a real-data application.","By decoupling available information from the underlying biometric process, the model enables more accurate individual-level reserving in disability insurance despite reporting and adjudication delays.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,108,1909.02403v3,Predictive Claim Scores for Dynamic Multi-Product Risk Classification in Insurance,http://arxiv.org/abs/1909.02403v3,2019-09-05T13:39:17+00:00,Robert Matthijs Verschuren,Verschuren,Verschuren,Robert Matthijs Verschuren,4,False,"The paper extends Bonus-Malus models to incorporate multi-product claim scores for dynamic risk classification, focusing on pricing rather than reserving.","Incorporating cross-product claim history improves risk classification for pricing but does not address claims reserving, IBNR, or reserve uncertainty.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,109,2008.07564v1,Stochastic reserving with a stacked model based on a hybridized Artificial Neural Network,http://arxiv.org/abs/2008.07564v1,2020-08-17T18:26:05+00:00,Eduardo Ramos-Pérez,Ramos-Pérez,Ramos-Pérez; Alonso-González; Núñez-Velázquez,Eduardo Ramos-Pérez; Pablo J. Alonso-González; José Javier Núñez-Velázquez,8,True,"This paper proposes a stacked machine learning model combining Gradient Boosting, Random Forest, and ANNs to improve runoff prediction in claims reserving, calibrated with a log-normal approach for uncertainty quantification.",Stacking traditional actuarial models with ML algorithms can enhance reserve accuracy and risk assessment while maintaining interpretability through hybrid calibration.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,110,2307.10808v3,Claim Reserving via Inverse Probability Weighting: A Micro-Level Chain-Ladder Method,http://arxiv.org/abs/2307.10808v3,2023-07-05T07:24:23+00:00,Sebastian Calcetero-Vanegas,Calcetero-Vanegas,Calcetero-Vanegas; Badescu; Lin,Sebastian Calcetero-Vanegas; Andrei L. Badescu; X. Sheldon Lin,8,True,"This paper bridges macro-level Chain-Ladder with micro-level data using inverse probability weighting, offering a statistically grounded extension that retains practicality for actuaries.","The Chain-Ladder method is reinterpreted as a special case of an inverse probability weighted estimator, enabling incorporation of individual claim characteristics without sacrificing interpretability or statistical rigor.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,111,1910.12692v3,A hierarchical reserving model for reported non-life insurance claims,http://arxiv.org/abs/1910.12692v3,2019-10-28T14:08:53+00:00,Jonas Crevecoeur,Crevecoeur,Crevecoeur; Robben; Antonio,Jonas Crevecoeur; Jens Robben; Katrien Antonio,9,True,"This paper introduces a flexible hierarchical reserving model that integrates claim-specific covariates and development history, bridging aggregate and individual reserving approaches with practical validation on real and simulated data.",The hierarchical framework enables data-driven selection between aggregate and individual reserving while incorporating machine learning methods to improve predictive accuracy and interpretability for non-life claims.,True
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,112,2104.06499v4,Existence of the first magic angle for the chiral model of bilayer graphene,http://arxiv.org/abs/2104.06499v4,2021-04-13T20:37:00+00:00,Alexander B. Watson,Watson,Watson; Luskin,Alexander B. Watson; Mitchell Luskin,0,False,"This paper proves the existence of a flat band in the chiral model of twisted bilayer graphene at a specific twist angle, using mathematical analysis and computer-assisted proofs.","The work confirms a theoretical prediction about electronic band structure in graphene physics, with no connection to actuarial reserving or machine learning applications in insurance.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,113,2311.07384v3,Individual claims reserving using the Aalen-Johansen estimator,http://arxiv.org/abs/2311.07384v3,2023-11-13T15:09:49+00:00,Martin Bladt,Bladt,Bladt; Pittarello,Martin Bladt; Gabriele Pittarello,8,True,"The paper introduces a novel individual claims reserving method using the conditional Aalen-Johansen estimator, reinterpreting multi-state models to predict claim size development curves with validation on real and simulated data.","By treating claim size as the state variable in a multi-state model, this approach enables probabilistic forecasting of individual claim development paths, offering strong transferability to micro-level reserving practice.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,114,2502.14479v4,Modelling the term-structure of default risk under IFRS 9 within a multistate regression framework,http://arxiv.org/abs/2502.14479v4,2025-02-20T11:53:20+00:00,Arno Botha,Botha,Botha; Verster; Breedt,Arno Botha; Tanja Verster; Roland Breedt,5,False,"The paper models loan default risk over time using multistate regression techniques, with implications for IFRS 9 loss reserves in banking, but is not directly focused on general insurance claims reserving.","While the multistate regression framework and diagnostics offer transferable methodological value, the focus on banking loan defaults under IFRS 9 limits its direct applicability to P&C claims reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,115,2102.00252v1,Synthetic Dataset Generation of Driver Telematics,http://arxiv.org/abs/2102.00252v1,2021-01-30T15:52:56+00:00,Banghee So,So,So; Boucher; Valdez,Banghee So; Jean-Philippe Boucher; Emiliano A. Valdez,5,False,"The paper generates a synthetic telematics dataset for usage-based insurance risk modeling, using neural networks and SMOTE to simulate claims counts and amounts, with validation against real data using GLMs.","While the synthetic dataset could support reserving research if adapted, its primary focus on pricing/underwriting via telematics limits direct applicability to claims reserving without further methodological extension.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,116,2310.12056v1,Mack's estimator motivated by large exposure asymptotics in a compound Poisson setting,http://arxiv.org/abs/2310.12056v1,2023-10-18T15:43:03+00:00,Nils Engler,Engler,Engler; Lindskog,Nils Engler; Filip Lindskog,8,True,"This paper provides a theoretical justification for Mack's chain ladder estimator under compound Poisson models via large exposure asymptotics, strengthening its practical validity in reserving without requiring distribution-free assumptions.","Mack's estimator can be rigorously derived and applied to compound Poisson loss models in the large exposure limit, offering a more defensible foundation for uncertainty quantification in traditional triangle-based reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,117,2509.20803v1,Statistical Learning of Trade Credit Insurance Network Data with Applications to Ratemaking and Reserving,http://arxiv.org/abs/2509.20803v1,2025-09-25T06:33:16+00:00,Woongchae Yoo,Yoo,Yoo; Tseung; Fung,Woongchae Yoo; Spark C. Tseung; Tsz Chai Fung,7,True,"The paper develops a network-augmented GLMM for trade credit insurance data to jointly model claim probability and reporting delays, with applications to reserving and ratemaking.","Incorporating network structure and random effects into a bivariate GLMM improves predictive accuracy for TCI reserving, offering a transferable framework for micro-level reserving in complex, relational insurance lines.",False
